subject	blocknr	blocktype	preDT	trialtype	congruency	response	correct	RT	P_correct	Pre_Post	mini_block	first_trial
12	23	2	4	0	1	49	1	146	0	1	2	1
12	23	2	4	0	1	49	0	427	0	1	2	1
12	23	2	4	0	0	47	1	88	0	1	2	1
12	23	2	4	0	0	47	0	131	0	1	2	1
12	23	2	4	0	1	49	1	28	0	1	3	1
12	23	2	4	0	1	47	1	186	0	1	3	1
12	23	2	4	0	0	49	1	82	0	1	3	1
12	23	2	4	0	0	49	0	150	0	1	3	1
12	23	2	4	1	666	47	0	14	0	1	3	1
12	24	2	0	0	1	49	1	226	0	1	1	0
12	24	2	0	0	0	49	1	679	0	1	1	1
12	24	2	0	0	0	47	0	331	0	1	1	1
12	24	2	0	0	1	49	0	188	0	1	1	1
12	24	2	0	0	1	47	0	274	0	1	2	1
12	24	2	0	0	0	49	0	165	0	1	2	1
12	24	2	0	0	1	49	0	45	0	1	2	1
12	24	2	0	0	1	47	0	433	0	1	2	1
12	24	2	0	0	1	47	1	6	0	1	3	1
12	24	2	0	0	0	49	1	117	0	1	3	1
12	24	2	0	0	0	49	0	183	0	1	3	1
12	24	2	0	0	0	49	0	62	0	1	3	1
12	24	2	0	1	666	49	0	2	0	1	3	1
12	25	0	4	0	0	47	0	459	0	0	0	0
12	25	0	4	0	0	47	1	70	0	0	0	0
12	25	0	4	0	1	47	1	627	0	0	0	0
12	25	0	4	0	1	49	1	432	0	0	0	0
12	25	0	4	1	666	0	0	1255	0	0	0	0
12	25	0	4	0	0	0	0	1255	0	1	1	0
12	25	0	4	0	1	49	1	317	0	1	1	1
12	25	0	4	0	1	47	0	143	0	1	1	1
12	25	0	4	0	0	47	0	104	0	1	1	1
12	25	0	4	0	1	47	0	290	0	1	2	1
12	25	0	4	0	0	47	1	132	0	1	2	1
12	25	0	4	0	1	49	0	142	0	1	2	1
12	25	0	4	0	0	49	1	86	0	1	2	1
12	25	0	4	0	1	47	1	162	0	1	3	1
12	25	0	4	0	0	49	0	251	0	1	3	1
12	25	0	4	0	0	49	0	7	0	1	3	1
12	25	0	4	0	1	49	0	165	0	1	3	1
12	26	1	0	2	666	57	1	560	1	1	1	0
12	26	1	0	0	0	49	1	544	1	1	1	0
12	26	1	0	0	1	49	0	449	1	1	1	1
12	26	1	0	0	1	49	0	205	1	1	1	1
12	26	1	0	0	0	47	1	194	1	1	1	1
12	26	1	0	0	1	49	0	354	1	1	2	1
12	26	1	0	0	0	47	1	450	1	1	2	1
12	26	1	0	0	0	47	0	743	1	1	2	1
12	26	1	0	0	0	49	0	239	1	1	2	1
12	26	1	0	0	1	47	0	19	1	1	3	1
12	26	1	0	0	1	49	1	369	1	1	3	1
12	26	1	0	0	1	47	0	625	1	1	3	1
12	26	1	0	0	0	49	1	86	1	1	3	1
12	27	1	4	0	0	47	1	570	1	0	0	0
12	27	1	4	0	1	49	0	370	1	0	0	0
12	27	1	4	0	0	47	0	89	1	0	0	0
12	27	1	4	0	1	47	0	28	1	0	0	0
12	27	1	4	2	666	57	1	641	1	0	0	0
12	27	1	4	0	0	47	0	502	1	1	1	0
12	27	1	4	0	1	49	1	56	1	1	1	1
12	27	1	4	0	0	47	1	140	1	1	1	1
12	27	1	4	0	0	47	1	142	1	1	1	1
12	27	1	4	0	1	49	0	71	1	1	2	1
12	27	1	4	0	0	47	0	234	1	1	2	1
12	27	1	4	0	1	49	0	671	1	1	2	1
12	27	1	4	0	0	49	1	154	1	1	2	1
12	27	1	4	0	1	47	1	83	1	1	3	1
12	27	1	4	0	0	49	0	110	1	1	3	1
12	27	1	4	0	1	49	1	408	1	1	3	1
12	27	1	4	0	1	47	0	54	1	1	3	1
12	28	0	0	1	666	49	1	236	1	1	1	0
12	28	0	0	0	0	47	0	441	1	1	1	0
12	28	0	0	0	1	47	0	141	1	1	1	1
12	28	0	0	0	0	47	0	86	1	1	1	1
12	28	0	0	0	0	47	1	89	1	1	1	1
12	28	0	0	0	1	49	0	68	1	1	2	1
12	28	0	0	0	1	47	0	72	1	1	2	1
12	28	0	0	0	0	49	0	67	1	1	2	1
12	28	0	0	0	0	47	1	71	1	1	2	1
12	28	0	0	0	0	49	1	67	1	1	3	1
12	28	0	0	0	1	47	1	71	1	1	3	1
12	28	0	0	0	1	49	0	59	1	1	3	1
12	28	0	0	0	1	49	1	47	1	1	3	1
12	30	0	4	0	0	47	0	578	0	0	0	0
12	30	0	4	0	0	49	0	649	0	0	0	0
12	30	0	4	0	1	47	1	429	0	0	0	0
12	30	0	4	0	1	49	1	355	0	0	0	0
12	30	0	4	1	666	0	0	1255	0	0	0	0
12	30	0	4	0	0	47	0	422	0	1	1	0
12	30	0	4	0	1	49	0	67	0	1	1	1
12	30	0	4	0	1	47	0	271	0	1	1	1
12	30	0	4	0	1	49	1	378	0	1	1	1
12	30	0	4	0	1	47	1	345	0	1	2	1
12	30	0	4	0	0	47	1	690	0	1	2	1
12	30	0	4	0	0	49	0	533	0	1	2	1
12	30	0	4	0	1	47	0	406	0	1	2	1
12	30	0	4	0	0	47	0	315	0	1	3	1
12	30	0	4	0	0	47	0	173	0	1	3	1
12	30	0	4	0	1	49	0	172	0	1	3	1
12	30	0	4	0	0	49	0	115	0	1	3	1
12	31	1	4	0	0	47	1	449	1	0	0	0
12	31	1	4	0	1	49	0	350	1	0	0	0
12	31	1	4	0	0	49	1	454	1	0	0	0
12	31	1	4	0	1	47	0	459	1	0	0	0
12	31	1	4	2	666	57	1	686	1	0	0	0
12	31	1	4	0	0	49	1	481	1	1	1	0
12	31	1	4	0	0	47	1	301	1	1	1	1
12	31	1	4	0	1	49	1	624	1	1	1	1
12	31	1	4	0	1	47	1	413	1	1	1	1
12	31	1	4	0	0	49	1	492	1	1	2	1
12	31	1	4	0	1	47	0	367	1	1	2	1
12	31	1	4	0	1	47	1	278	1	1	2	1
12	31	1	4	0	0	49	1	266	1	1	2	1
12	31	1	4	0	1	47	1	590	1	1	3	1
12	31	1	4	0	1	47	0	717	1	1	3	1
12	31	1	4	0	0	47	1	326	1	1	3	1
12	31	1	4	0	0	49	0	336	1	1	3	1
12	32	2	0	0	0	49	1	419	0	1	1	0
12	32	2	0	0	1	47	1	329	0	1	1	1
12	32	2	0	0	1	49	0	347	0	1	1	1
12	32	2	0	0	1	47	0	291	0	1	1	1
12	32	2	0	0	0	47	0	93	0	1	2	1
12	32	2	0	0	1	47	0	256	0	1	2	1
12	32	2	0	0	0	47	1	108	0	1	2	1
12	32	2	0	0	1	49	1	174	0	1	2	1
12	32	2	0	0	0	47	1	158	0	1	3	1
12	32	2	0	0	0	47	0	142	0	1	3	1
12	32	2	0	0	1	47	1	127	0	1	3	1
12	32	2	0	0	0	47	1	200	0	1	3	1
12	32	2	0	1	666	47	0	280	0	1	3	1
12	33	1	0	2	666	57	1	738	1	1	1	0
12	33	1	0	0	1	47	0	346	1	1	1	0
12	33	1	0	0	0	47	0	227	1	1	1	1
12	33	1	0	0	1	47	0	71	1	1	1	1
12	33	1	0	0	1	47	0	10	1	1	1	1
12	33	1	0	0	0	47	1	0	1	1	2	1
12	33	1	0	0	0	49	0	224	1	1	2	1
12	33	1	0	0	0	47	0	284	1	1	2	1
12	33	1	0	0	0	47	1	72	1	1	2	1
12	33	1	0	0	1	49	0	228	1	1	3	1
12	33	1	0	0	1	49	0	72	1	1	3	1
12	33	1	0	0	1	49	0	67	1	1	3	1
12	33	1	0	0	0	47	0	7	1	1	3	1
12	34	0	0	1	666	47	0	1179	0	1	1	0
12	34	0	0	0	1	47	0	281	0	1	1	0
12	34	0	0	0	0	47	0	156	0	1	1	1
12	34	0	0	0	0	47	1	4	0	1	1	1
12	34	0	0	0	1	49	0	130	0	1	1	1
12	34	0	0	0	1	49	0	51	0	1	2	1
12	34	0	0	0	1	47	0	328	0	1	2	1
12	34	0	0	0	0	47	1	25	0	1	2	1
12	34	0	0	0	1	47	1	31	0	1	2	1
12	34	0	0	0	0	49	0	301	0	1	3	1
12	34	0	0	0	0	47	0	247	0	1	3	1
12	34	0	0	0	1	47	0	139	0	1	3	1
12	34	0	0	0	0	47	0	11	0	1	3	1
12	35	2	4	0	1	47	1	524	0	0	0	0
12	35	2	4	0	1	49	1	61	0	0	0	0
12	35	2	4	0	0	47	0	73	0	0	0	0
12	35	2	4	0	0	47	1	109	0	0	0	0
12	35	2	4	3	666	57	1	703	0	0	0	0
12	35	2	4	0	1	49	1	258	0	1	1	0
12	35	2	4	0	0	47	1	230	0	1	1	1
12	35	2	4	0	1	47	1	524	0	1	1	1
12	35	2	4	0	0	47	1	622	0	1	1	1
12	35	2	4	0	0	49	1	371	0	1	2	1
12	35	2	4	0	1	47	1	427	0	1	2	1
12	35	2	4	0	1	49	1	552	0	1	2	1
12	35	2	4	0	0	47	0	417	0	1	2	1
12	35	2	4	0	1	47	0	143	0	1	3	1
12	35	2	4	0	1	49	0	55	0	1	3	1
12	35	2	4	0	0	49	0	99	0	1	3	1
12	35	2	4	0	0	47	0	245	0	1	3	1
12	35	2	4	1	666	47	0	65	0	1	3	1
12	37	1	4	0	1	47	1	737	1	0	0	0
12	37	1	4	0	0	47	0	458	1	0	0	0
12	37	1	4	0	1	47	0	102	1	0	0	0
12	37	1	4	0	0	49	0	80	1	0	0	0
12	37	1	4	2	666	57	1	555	1	0	0	0
12	37	1	4	0	1	49	0	27	1	1	1	0
12	37	1	4	0	0	49	0	16	1	1	1	1
12	37	1	4	0	1	49	1	22	1	1	1	1
12	37	1	4	0	0	47	1	292	1	1	1	1
12	37	1	4	0	0	47	0	743	1	1	2	1
12	37	1	4	0	1	49	1	151	1	1	2	1
12	37	1	4	0	1	49	0	544	1	1	2	1
12	37	1	4	0	0	49	0	296	1	1	2	1
12	37	1	4	0	1	49	0	27	1	1	3	1
12	37	1	4	0	0	49	1	143	1	1	3	1
12	37	1	4	0	0	47	0	345	1	1	3	1
12	37	1	4	0	1	49	1	201	1	1	3	1
12	38	0	4	0	0	49	1	842	0	0	0	0
12	38	0	4	0	1	47	1	270	0	0	0	0
12	38	0	4	0	1	47	0	339	0	0	0	0
12	38	0	4	0	0	47	1	147	0	0	0	0
12	38	0	4	1	666	49	0	140	0	0	0	0
12	38	0	4	0	0	47	0	101	0	1	1	0
12	38	0	4	0	0	47	1	7	0	1	1	1
12	38	0	4	0	1	49	0	54	0	1	1	1
12	38	0	4	0	0	49	1	129	0	1	1	1
12	38	0	4	0	1	47	1	115	0	1	2	1
12	38	0	4	0	0	47	0	310	0	1	2	1
12	38	0	4	0	0	47	1	135	0	1	2	1
12	38	0	4	0	1	47	0	361	0	1	2	1
12	38	0	4	0	0	47	1	97	0	1	3	1
12	38	0	4	0	1	49	1	292	0	1	3	1
12	38	0	4	0	1	47	0	439	0	1	3	1
12	38	0	4	0	1	49	0	459	0	1	3	1
12	39	0	0	1	666	47	0	702	0	1	1	0
12	39	0	0	0	0	47	0	400	0	1	1	0
12	39	0	0	0	0	49	0	454	0	1	1	1
12	39	0	0	0	1	49	1	353	0	1	1	1
12	39	0	0	0	0	47	0	154	0	1	1	1
12	39	0	0	0	0	47	1	154	0	1	2	1
12	39	0	0	0	1	49	1	331	0	1	2	1
12	39	0	0	0	1	49	0	564	0	1	2	1
12	39	0	0	0	1	47	1	356	0	1	2	1
12	39	0	0	0	0	49	0	364	0	1	3	1
12	39	0	0	0	1	47	1	204	0	1	3	1
12	39	0	0	0	0	47	0	187	0	1	3	1
12	39	0	0	0	1	47	0	82	0	1	3	1
12	40	2	4	0	0	47	1	471	0	0	0	0
12	40	2	4	0	0	49	1	539	0	0	0	0
12	40	2	4	0	1	47	0	491	0	0	0	0
12	40	2	4	0	1	47	1	325	0	0	0	0
12	40	2	4	3	666	57	1	727	0	0	0	0
12	40	2	4	0	0	49	1	448	0	1	1	0
12	40	2	4	0	0	47	1	525	0	1	1	1
12	40	2	4	0	0	49	0	383	0	1	1	1
12	40	2	4	0	1	49	0	166	0	1	1	1
12	40	2	4	0	1	47	1	14	0	1	2	1
12	40	2	4	0	0	47	1	220	0	1	2	1
12	40	2	4	0	0	49	1	250	0	1	2	1
12	40	2	4	0	0	47	0	368	0	1	2	1
12	40	2	4	0	1	47	0	135	0	1	3	1
12	40	2	4	0	1	47	0	304	0	1	3	1
12	40	2	4	0	1	47	0	114	0	1	3	1
12	40	2	4	0	1	47	1	83	0	1	3	1
12	40	2	4	1	666	49	0	192	0	1	3	1
12	41	1	0	2	666	57	1	853	1	1	1	0
12	41	1	0	0	1	47	1	458	1	1	1	0
12	41	1	0	0	0	49	1	302	1	1	1	1
12	41	1	0	0	0	47	0	225	1	1	1	1
12	41	1	0	0	1	47	0	174	1	1	1	1
12	41	1	0	0	0	47	0	253	1	1	2	1
12	41	1	0	0	1	47	1	57	1	1	2	1
12	41	1	0	0	0	49	0	86	1	1	2	1
12	41	1	0	0	1	49	1	401	1	1	2	1
12	41	1	0	0	1	47	0	40	1	1	3	1
12	41	1	0	0	0	47	1	173	1	1	3	1
12	41	1	0	0	1	49	0	212	1	1	3	1
12	41	1	0	0	0	49	0	98	1	1	3	1
12	42	2	0	0	0	49	1	440	1	1	1	0
12	42	2	0	0	1	47	1	917	1	1	1	1
12	42	2	0	0	1	47	0	830	1	1	1	1
12	42	2	0	0	1	47	1	635	1	1	1	1
12	42	2	0	0	1	49	0	368	1	1	2	1
12	42	2	0	0	0	49	0	264	1	1	2	1
12	42	2	0	0	0	47	1	83	1	1	2	1
12	42	2	0	0	0	49	1	487	1	1	2	1
12	42	2	0	0	0	49	1	483	1	1	3	1
12	42	2	0	0	1	47	0	399	1	1	3	1
12	42	2	0	0	0	47	1	173	1	1	3	1
12	42	2	0	0	1	47	0	396	1	1	3	1
12	42	2	0	1	666	49	1	1250	1	1	3	1
12	44	2	4	0	0	49	1	697	0	0	0	0
12	44	2	4	0	1	47	0	403	0	0	0	0
12	44	2	4	0	0	47	1	58	0	0	0	0
12	44	2	4	0	1	49	0	334	0	0	0	0
12	44	2	4	3	666	57	1	919	0	0	0	0
12	44	2	4	0	1	47	0	513	0	1	1	0
12	44	2	4	0	0	0	0	1255	0	1	1	1
12	44	2	4	0	1	49	0	382	0	1	1	1
12	44	2	4	0	1	49	1	173	0	1	1	1
12	44	2	4	0	0	47	1	141	0	1	2	1
12	44	2	4	0	1	49	0	366	0	1	2	1
12	44	2	4	0	1	47	1	61	0	1	2	1
12	44	2	4	0	0	47	1	282	0	1	2	1
12	44	2	4	0	0	49	1	109	0	1	3	1
12	44	2	4	0	1	47	0	280	0	1	3	1
12	44	2	4	0	0	49	1	19	0	1	3	1
12	44	2	4	0	0	47	1	225	0	1	3	1
12	44	2	4	1	666	49	0	191	0	1	3	1
12	45	2	0	0	0	49	0	182	0	1	1	0
12	45	2	0	0	1	49	0	117	0	1	1	1
12	45	2	0	0	0	49	1	239	0	1	1	1
12	45	2	0	0	0	47	1	252	0	1	1	1
12	45	2	0	0	1	49	1	377	0	1	2	1
12	45	2	0	0	1	47	0	273	0	1	2	1
12	45	2	0	0	1	49	0	36	0	1	2	1
12	45	2	0	0	0	49	1	73	0	1	2	1
12	45	2	0	0	0	47	1	109	0	1	3	1
12	45	2	0	0	1	47	1	200	0	1	3	1
12	45	2	0	0	0	49	1	87	0	1	3	1
12	45	2	0	0	1	49	1	218	0	1	3	1
12	45	2	0	1	666	47	0	137	0	1	3	1
12	46	0	0	1	666	47	1	1045	1	1	1	0
12	46	0	0	0	0	49	0	593	1	1	1	0
12	46	0	0	0	1	47	0	135	1	1	1	1
12	46	0	0	0	0	47	0	72	1	1	1	1
12	46	0	0	0	1	47	1	403	1	1	1	1
12	46	0	0	0	1	49	1	74	1	1	2	1
12	46	0	0	0	1	49	0	166	1	1	2	1
12	46	0	0	0	0	47	0	502	1	1	2	1
12	46	0	0	0	0	49	0	160	1	1	2	1
12	46	0	0	0	1	49	0	223	1	1	3	1
12	46	0	0	0	1	49	1	12	1	1	3	1
12	46	0	0	0	0	47	1	51	1	1	3	1
12	46	0	0	0	0	47	0	64	1	1	3	1
12	47	1	0	2	666	57	1	657	1	1	1	0
12	47	1	0	0	0	47	1	117	1	1	1	0
12	47	1	0	0	1	49	1	64	1	1	1	1
12	47	1	0	0	0	47	1	237	1	1	1	1
12	47	1	0	0	1	47	1	178	1	1	1	1
12	47	1	0	0	0	49	1	114	1	1	2	1
12	47	1	0	0	0	49	0	157	1	1	2	1
12	47	1	0	0	1	49	1	149	1	1	2	1
12	47	1	0	0	1	47	0	94	1	1	2	1
12	47	1	0	0	0	47	0	24	1	1	3	1
12	47	1	0	0	0	47	0	173	1	1	3	1
12	47	1	0	0	1	47	1	12	1	1	3	1
12	47	1	0	0	1	49	0	43	1	1	3	1
12	48	0	4	0	0	47	0	694	1	0	0	0
12	48	0	4	0	0	49	0	48	1	0	0	0
12	48	0	4	0	1	47	1	4	1	0	0	0
12	48	0	4	0	1	47	0	99	1	0	0	0
12	48	0	4	1	666	47	1	125	1	0	0	0
12	48	0	4	0	0	47	1	151	1	1	1	0
12	48	0	4	0	1	49	1	8	1	1	1	1
12	48	0	4	0	0	47	0	391	1	1	1	1
12	48	0	4	0	0	47	0	437	1	1	1	1
12	48	0	4	0	1	47	1	26	1	1	2	1
12	48	0	4	0	0	49	0	71	1	1	2	1
12	48	0	4	0	1	49	1	106	1	1	2	1
12	48	0	4	0	1	47	1	85	1	1	2	1
12	48	0	4	0	1	47	0	201	1	1	3	1
12	48	0	4	0	0	47	1	63	1	1	3	1
12	48	0	4	0	1	47	1	179	1	1	3	1
12	48	0	4	0	0	49	1	124	1	1	3	1
12	49	1	4	0	1	49	0	555	1	0	0	0
12	49	1	4	0	1	49	1	106	1	0	0	0
12	49	1	4	0	0	47	1	77	1	0	0	0
12	49	1	4	0	0	49	1	521	1	0	0	0
12	49	1	4	2	666	57	1	722	1	0	0	0
12	49	1	4	0	1	47	1	388	1	1	1	0
12	49	1	4	0	0	49	0	275	1	1	1	1
12	49	1	4	0	0	49	0	454	1	1	1	1
12	49	1	4	0	1	47	1	26	1	1	1	1
12	49	1	4	0	1	49	1	95	1	1	2	1
12	49	1	4	0	1	47	1	107	1	1	2	1
12	49	1	4	0	1	49	1	133	1	1	2	1
12	49	1	4	0	0	49	1	87	1	1	2	1
12	49	1	4	0	0	47	0	155	1	1	3	1
12	49	1	4	0	0	47	0	50	1	1	3	1
12	49	1	4	0	1	47	0	398	1	1	3	1
12	49	1	4	0	0	47	1	85	1	1	3	1
12	51	1	4	0	0	47	0	8	1	0	0	0
12	51	1	4	0	1	47	0	310	1	0	0	0
12	51	1	4	0	1	47	1	144	1	0	0	0
12	51	1	4	0	0	49	0	57	1	0	0	0
12	51	1	4	2	666	57	1	670	1	0	0	0
12	51	1	4	0	1	49	0	233	1	1	1	0
12	51	1	4	0	1	47	1	158	1	1	1	1
12	51	1	4	0	1	49	0	14	1	1	1	1
12	51	1	4	0	0	49	0	60	1	1	1	1
12	51	1	4	0	0	49	0	112	1	1	2	1
12	51	1	4	0	1	47	0	178	1	1	2	1
12	51	1	4	0	0	47	1	8	1	1	2	1
12	51	1	4	0	1	49	1	255	1	1	2	1
12	51	1	4	0	0	47	0	76	1	1	3	1
12	51	1	4	0	1	47	0	39	1	1	3	1
12	51	1	4	0	0	47	0	43	1	1	3	1
12	51	1	4	0	0	47	0	240	1	1	3	1
12	52	0	0	1	666	49	0	560	0	1	1	0
12	52	0	0	0	0	49	1	64	0	1	1	0
12	52	0	0	0	1	47	0	60	0	1	1	1
12	52	0	0	0	0	47	0	56	0	1	1	1
12	52	0	0	0	0	47	1	20	0	1	1	1
12	52	0	0	0	0	49	1	170	0	1	2	1
12	52	0	0	0	1	49	0	179	0	1	2	1
12	52	0	0	0	1	49	0	130	0	1	2	1
12	52	0	0	0	1	49	0	3	0	1	2	1
12	52	0	0	0	1	47	0	521	0	1	3	1
12	52	0	0	0	0	47	1	2	0	1	3	1
12	52	0	0	0	1	47	0	193	0	1	3	1
12	52	0	0	0	0	47	1	88	0	1	3	1
12	53	2	0	0	0	47	1	325	1	1	1	0
12	53	2	0	0	0	49	1	135	1	1	1	1
12	53	2	0	0	0	49	1	120	1	1	1	1
12	53	2	0	0	0	47	1	146	1	1	1	1
12	53	2	0	0	1	49	1	564	1	1	2	1
12	53	2	0	0	1	47	1	484	1	1	2	1
12	53	2	0	0	0	49	0	455	1	1	2	1
12	53	2	0	0	1	47	1	163	1	1	2	1
12	53	2	0	0	1	49	1	107	1	1	3	1
12	53	2	0	0	0	47	0	150	1	1	3	1
12	53	2	0	0	1	47	0	110	1	1	3	1
12	53	2	0	0	1	49	0	16	1	1	3	1
12	53	2	0	1	666	47	1	14	1	1	3	1
12	54	2	4	0	0	47	1	459	0	0	0	0
12	54	2	4	0	1	49	0	40	0	0	0	0
12	54	2	4	0	0	49	1	100	0	0	0	0
12	54	2	4	0	1	49	1	160	0	0	0	0
12	54	2	4	3	666	57	1	600	0	0	0	0
12	54	2	4	0	1	47	0	199	0	1	1	0
12	54	2	4	0	0	47	1	13	0	1	1	1
12	54	2	4	0	0	49	1	52	0	1	1	1
12	54	2	4	0	0	49	0	81	0	1	1	1
12	54	2	4	0	1	47	1	92	0	1	2	1
12	54	2	4	0	0	49	1	103	0	1	2	1
12	54	2	4	0	0	47	1	259	0	1	2	1
12	54	2	4	0	0	49	1	359	0	1	2	1
12	54	2	4	0	1	49	1	103	0	1	3	1
12	54	2	4	0	1	47	1	67	0	1	3	1
12	54	2	4	0	1	49	0	391	0	1	3	1
12	54	2	4	0	1	47	0	93	0	1	3	1
12	54	2	4	1	666	0	0	1255	0	1	3	1
12	55	0	4	0	1	49	0	295	0	0	0	0
12	55	0	4	0	0	47	0	49	0	0	0	0
12	55	0	4	0	0	49	0	101	0	0	0	0
12	55	0	4	0	1	49	1	287	0	0	0	0
12	55	0	4	1	666	47	0	83	0	0	0	0
12	55	0	4	0	0	47	0	126	0	1	1	0
12	55	0	4	0	1	49	0	223	0	1	1	1
12	55	0	4	0	0	49	0	20	0	1	1	1
12	55	0	4	0	0	49	0	25	0	1	1	1
12	55	0	4	0	1	49	1	574	0	1	2	1
12	55	0	4	0	0	47	1	70	0	1	2	1
12	55	0	4	0	0	47	0	731	0	1	2	1
12	55	0	4	0	1	47	1	107	0	1	2	1
12	55	0	4	0	1	49	0	54	0	1	3	1
12	55	0	4	0	1	47	0	41	0	1	3	1
12	55	0	4	0	1	47	0	22	0	1	3	1
12	55	0	4	0	0	49	1	211	0	1	3	1
12	56	1	0	2	666	57	1	886	1	1	1	0
12	56	1	0	0	0	47	0	281	1	1	1	0
12	56	1	0	0	1	47	0	404	1	1	1	1
12	56	1	0	0	0	47	0	233	1	1	1	1
12	56	1	0	0	1	47	1	22	1	1	1	1
12	56	1	0	0	1	49	1	284	1	1	2	1
12	56	1	0	0	0	49	0	48	1	1	2	1
12	56	1	0	0	0	49	1	181	1	1	2	1
12	56	1	0	0	1	49	0	140	1	1	2	1
12	56	1	0	0	1	49	1	109	1	1	3	1
12	56	1	0	0	0	47	1	143	1	1	3	1
12	56	1	0	0	0	49	0	432	1	1	3	1
12	56	1	0	0	1	47	1	181	1	1	3	1
13	9	2	4	0	1	49	1	598	1	0	0	0
13	9	2	4	0	1	47	1	773	1	0	0	0
13	9	2	4	0	0	49	1	508	1	0	0	0
13	9	2	4	0	0	47	1	502	1	0	0	0
13	9	2	4	3	666	57	1	697	1	0	0	0
13	9	2	4	0	0	47	1	628	1	1	1	0
13	9	2	4	0	0	49	1	530	1	1	1	1
13	9	2	4	0	0	47	1	803	1	1	1	1
13	9	2	4	0	1	49	1	738	1	1	1	1
13	9	2	4	0	0	49	1	507	1	1	2	1
13	9	2	4	0	0	49	1	453	1	1	2	1
13	9	2	4	0	1	47	1	522	1	1	2	1
13	9	2	4	0	0	47	1	684	1	1	2	1
13	9	2	4	0	1	49	1	560	1	1	3	1
13	9	2	4	0	1	47	1	776	1	1	3	1
13	9	2	4	0	1	47	1	600	1	1	3	1
13	9	2	4	0	1	49	1	486	1	1	3	1
13	9	2	4	1	666	47	1	930	1	1	3	1
13	10	1	4	0	0	47	1	838	1	0	0	0
13	10	1	4	0	1	49	1	490	1	0	0	0
13	10	1	4	0	0	49	1	653	1	0	0	0
13	10	1	4	0	1	49	0	690	1	0	0	0
13	10	1	4	2	666	57	1	836	1	0	0	0
13	10	1	4	0	1	47	1	642	1	1	1	0
13	10	1	4	0	1	49	1	599	1	1	1	1
13	10	1	4	0	0	47	1	606	1	1	1	1
13	10	1	4	0	0	49	1	476	1	1	1	1
13	10	1	4	0	0	47	1	848	1	1	2	1
13	10	1	4	0	0	49	1	524	1	1	2	1
13	10	1	4	0	0	49	1	574	1	1	2	1
13	10	1	4	0	1	49	1	542	1	1	2	1
13	10	1	4	0	1	47	1	654	1	1	3	1
13	10	1	4	0	1	49	1	443	1	1	3	1
13	10	1	4	0	0	47	1	704	1	1	3	1
13	10	1	4	0	1	47	1	514	1	1	3	1
13	11	1	0	2	666	57	1	533	1	1	1	0
13	11	1	0	0	1	49	1	831	1	1	1	0
13	11	1	0	0	0	49	1	460	1	1	1	1
13	11	1	0	0	1	47	1	601	1	1	1	1
13	11	1	0	0	0	47	1	568	1	1	1	1
13	11	1	0	0	1	49	1	616	1	1	2	1
13	11	1	0	0	0	49	1	622	1	1	2	1
13	11	1	0	0	0	47	1	748	1	1	2	1
13	11	1	0	0	1	47	1	517	1	1	2	1
13	11	1	0	0	0	47	1	751	1	1	3	1
13	11	1	0	0	0	49	1	640	1	1	3	1
13	11	1	0	0	1	47	1	509	1	1	3	1
13	11	1	0	0	1	49	1	519	1	1	3	1
13	12	0	4	0	1	47	1	598	1	0	0	0
13	12	0	4	0	0	47	1	541	1	0	0	0
13	12	0	4	0	0	49	1	414	1	0	0	0
13	12	0	4	0	1	49	1	516	1	0	0	0
13	12	0	4	1	666	47	1	799	1	0	0	0
13	12	0	4	0	1	47	1	597	1	1	1	0
13	12	0	4	0	0	49	1	460	1	1	1	1
13	12	0	4	0	1	49	1	537	1	1	1	1
13	12	0	4	0	0	49	1	531	1	1	1	1
13	12	0	4	0	0	47	1	828	1	1	2	1
13	12	0	4	0	0	49	1	481	1	1	2	1
13	12	0	4	0	1	47	1	613	1	1	2	1
13	12	0	4	0	1	49	1	563	1	1	2	1
13	12	0	4	0	0	47	1	563	1	1	3	1
13	12	0	4	0	0	47	1	436	1	1	3	1
13	12	0	4	0	1	47	1	658	1	1	3	1
13	12	0	4	0	1	49	1	502	1	1	3	1
13	13	0	0	1	666	49	1	760	1	1	1	0
13	13	0	0	0	1	47	1	720	1	1	1	0
13	13	0	0	0	1	47	1	506	1	1	1	1
13	13	0	0	0	1	49	1	557	1	1	1	1
13	13	0	0	0	1	49	1	574	1	1	1	1
13	13	0	0	0	0	47	1	885	1	1	2	1
13	13	0	0	0	1	49	1	608	1	1	2	1
13	13	0	0	0	0	49	1	439	1	1	2	1
13	13	0	0	0	0	47	1	435	1	1	2	1
13	13	0	0	0	1	47	1	481	1	1	3	1
13	13	0	0	0	0	49	1	589	1	1	3	1
13	13	0	0	0	0	49	1	716	1	1	3	1
13	13	0	0	0	0	47	1	422	1	1	3	1
13	14	2	0	0	0	47	1	523	1	1	1	0
13	14	2	0	0	1	47	1	661	1	1	1	1
13	14	2	0	0	0	49	1	473	1	1	1	1
13	14	2	0	0	0	47	0	437	1	1	1	1
13	14	2	0	0	1	47	1	858	1	1	2	1
13	14	2	0	0	0	47	1	606	1	1	2	1
13	14	2	0	0	1	49	1	516	1	1	2	1
13	14	2	0	0	1	49	1	478	1	1	2	1
13	14	2	0	0	0	49	1	482	1	1	3	1
13	14	2	0	0	1	49	1	542	1	1	3	1
13	14	2	0	0	1	47	1	679	1	1	3	1
13	14	2	0	0	0	47	1	698	1	1	3	1
