"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","inducer_run","diagnostic_run","inducer_trial","italic","correct_diag_response_side","correct_response_key","correct_response","correct_inducer_response_side","congruent","accuracy","open_feedback","interactive"
"","call-function","262","319198","0.0-348.0-0.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","263","319507","0.0-348.0-1.0","2kvo513m","2048","1152","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","264","319508","0.0-348.0-2.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","265","320266","0.0-349.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","266","320748","0.0-350.0","2kvo513m","2048","1152","","","","","","","","","","","481","ows","Inducer trial","","f","5","","true","","","","0","","","","",""
"","call-function","267","320748","0.0-352.0-0.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","268","321056","0.0-352.0-1.0","2kvo513m","2048","1152","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","269","321056","0.0-352.0-2.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","270","322562","0.0-353.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","html-keyboard-response","271","327571","0.0-354.0","2kvo513m","2048","1152","","","","","","","","","","","5008","If hyo press LEFT | If svs press RIGHT","Inducer instructions",""," ","6","","","","","","","","","","",""
"","html-keyboard-response","272","328327","0.0-355.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","273","328763","0.0-356.0","2kvo513m","2048","1152","","","","","","","","","","","435","hyo","Diagnostic trial","","j","6","0","false","true","LEFT","f","0","LEFT","true","","",""
"","call-function","274","328764","0.0-358.0-0.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","275","329078","0.0-358.0-1.0","2kvo513m","2048","1152","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","276","329079","0.0-358.0-2.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","277","329843","0.0-359.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","278","330388","0.0-360.0","2kvo513m","2048","1152","","","","","","","","","","","544","svs","Diagnostic trial","","f","6","1","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","279","331142","0.0-363.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","280","331612","0.0-364.0","2kvo513m","2048","1152","","","","","","","","","","","468","svs","Diagnostic trial","","f","6","2","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","281","332364","0.0-367.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","282","332897","0.0-368.0","2kvo513m","2048","1152","","","","","","","","","","","531","svs","Diagnostic trial","","f","6","3","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","283","333649","0.0-371.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","284","334046","0.0-372.0","2kvo513m","2048","1152","","","","","","","","","","","396","svs","Diagnostic trial","","f","6","4","false","false","RIGHT","j","0","RIGHT","true","","",""
"","call-function","285","334047","0.0-374.0-0.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","286","334357","0.0-374.0-1.0","2kvo513m","2048","1152","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","287","334357","0.0-374.0-2.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","288","335114","0.0-375.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","289","335642","0.0-376.0","2kvo513m","2048","1152","","","","","","","","","","","527","hyo","Diagnostic trial","","f","6","5","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","290","336405","0.0-379.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","291","336932","0.0-380.0","2kvo513m","2048","1152","","","","","","","","","","","527","hyo","Diagnostic trial","","j","6","6","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","292","337691","0.0-383.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","293","338113","0.0-384.0","2kvo513m","2048","1152","","","","","","","","","","","422","hyo","Diagnostic trial","","j","6","7","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","294","338870","0.0-387.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","295","339349","0.0-388.0","2kvo513m","2048","1152","","","","","","","","","","","479","hyo","Diagnostic trial","","f","6","8","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","296","340112","0.0-391.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","297","340580","0.0-392.0","2kvo513m","2048","1152","","","","","","","","","","","467","svs","Diagnostic trial","","j","6","9","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","298","341346","0.0-395.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","299","341735","0.0-396.0","2kvo513m","2048","1152","","","","","","","","","","","388","svs","Diagnostic trial","","j","6","10","false","true","LEFT","f","0","RIGHT","false","","",""
"","call-function","300","341735","0.0-398.0-0.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","301","342039","0.0-398.0-1.0","2kvo513m","2048","1152","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
