"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","exp_parameters","inducer_run","diagnostic_run","cue_num","post_cue","inducer_trial","italic","forced_equal_run","correct_inducer_response_side","correct_diag_response_side","correct_response_key","correct_response","congruent","force_equal","correct_indu_response_side","accuracy","interactive"
"","html-keyboard-response","423","532816","0.0-727.0","s90ueqos","","","","","","","","","","","","","426","ume","Diagnostic trial","","f","","10","8","5","true","false","false","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","424","533570","0.0-730.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","425","534233","0.0-731.0","s90ueqos","","","","","","","","","","","","","662","ume","Inducer trial","","j","","10","","","","true","","","","","j","1","","false","RIGHT","",""
"","html-keyboard-response","426","534995","0.0-734.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","427","537987","0.0-735.0","s90ueqos","","","","","","","","","","","","","2990","If sjn press RIGHT | If epy press LEFT","Inducer instructions",""," ","","11","","","","","","","","","","","","","","",""
"","html-keyboard-response","428","538752","0.0-736.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","429","539625","0.0-737.0","s90ueqos","","","","","","","","","","","","","872","epy","Diagnostic trial","","f","","11","0","5","false","false","false","both pre & post","LEFT","LEFT","f","1","true","","","",""
"","html-keyboard-response","430","540387","0.0-740.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","431","541156","0.0-741.0","s90ueqos","","","","","","","","","","","","","769","epy","Diagnostic trial","","j","","11","1","5","false","false","true","both pre & post","LEFT","RIGHT","j","1","false","","","",""
"","html-keyboard-response","432","541922","0.0-744.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","433","542388","0.0-745.0","s90ueqos","","","","","","","","","","","","","465","sjn","Diagnostic trial","","j","","11","2","5","false","false","true","both pre & post","RIGHT","RIGHT","j","1","true","","","",""
"","html-keyboard-response","434","543145","0.0-748.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","435","543677","0.0-749.0","s90ueqos","","","","","","","","","","","","","530","sjn","Diagnostic trial","","j","","11","3","5","false","false","true","both pre & post","RIGHT","RIGHT","j","1","true","","","",""
"","html-keyboard-response","436","544437","0.0-752.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","437","545042","0.0-753.0","s90ueqos","","","","","","","","","","","","","604","epy","Diagnostic trial","","f","","11","4","5","false","false","false","both pre & post","LEFT","LEFT","f","1","true","","","",""
"","html-keyboard-response","438","545802","0.0-756.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","439","547070","0.0-757.0","s90ueqos","","","","","","","","","","","","","null","Cue","Cue","","null","","11","4","","","false","","","","","","","","","","",""
"","html-keyboard-response","440","547835","0.0-758.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","441","548872","0.0-759.0","s90ueqos","","","","","","","","","","","","","1036","sjn","Diagnostic trial","","f","","11","5","5","true","false","false","both pre & post","RIGHT","LEFT","f","1","false","","","",""
