"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","exp_parameters","inducer_run","diagnostic_run","cue_num","post_cue","inducer_trial","italic","forced_equal_run","correct_inducer_response_side","correct_diag_response_side","correct_response_key","correct_response","congruent","force_equal","correct_indu_response_side","accuracy","interactive"
"","html-keyboard-response","275","301728","0.0-460.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","276","302980","0.0-461.0","jpla3shf","","","","","","","","","","","","","null","Cue","Cue","","null","","5","10","","","false","","","","","","","","","","",""
"","html-keyboard-response","277","303732","0.0-462.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","278","304283","0.0-463.0","jpla3shf","","","","","","","","","","","","","551","gdn","Diagnostic trial","","j","","5","11","11","true","false","false","both pre & post","RIGHT","RIGHT","j","1","true","","","",""
"","html-keyboard-response","279","305035","0.0-466.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","280","305611","0.0-467.0","jpla3shf","","","","","","","","","","","","","575","mts","Diagnostic trial","","f","","5","12","11","true","false","true","both pre & post","LEFT","LEFT","f","1","true","","","",""
"","html-keyboard-response","281","306363","0.0-470.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","282","307276","0.0-471.0","jpla3shf","","","","","","","","","","","","","912","mts","Diagnostic trial","","j","","5","13","11","true","false","false","both pre & post","LEFT","RIGHT","j","1","false","","","",""
"","html-keyboard-response","283","308028","0.0-474.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","284","308648","0.0-475.0","jpla3shf","","","","","","","","","","","","","620","mts","Diagnostic trial","","f","","5","14","11","true","false","true","both pre & post","LEFT","LEFT","f","1","true","","","",""
"","html-keyboard-response","285","309400","0.0-478.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","286","310089","0.0-479.0","jpla3shf","","","","","","","","","","","","","688","gdn","Inducer trial","","j","","5","","","","true","","","","","j","1","","false","RIGHT","",""
"","html-keyboard-response","287","310841","0.0-482.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","288","312451","0.0-483.0","jpla3shf","","","","","","","","","","","","","1609","If pte press LEFT | If vib press RIGHT","Inducer instructions",""," ","","6","","","","","","","","","","","","","","",""
"","html-keyboard-response","289","313203","0.0-484.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
